agent_id,agent_type,o_node_id,d_node_id,o_osm_node_id,d_osm_node_id,o_zone_id,d_zone_id,geometry,departure_time
2388,v,2759,2802,,,9,12,"LINESTRING(-111.941918 33.4239876,-111.9259122 33.4216604)",0739
2389,v,3051,2785,,,9,12,"LINESTRING(-111.9440948 33.4239595,-111.925861 33.422741)",0750
2390,v,2934,386,,2704829968.0,9,12,"LINESTRING(-111.9403808 33.426002,-111.9263814 33.4245047)",0722
2391,v,42,2717,41630202.0,,9,12,"LINESTRING(-111.940778 33.4264585,-111.927613 33.4252375)",0713
2392,v,42,2974,41630202.0,,9,12,"LINESTRING(-111.940778 33.4264585,-111.9280108 33.4260326)",0751
2393,v,355,2717,2625359013.0,,9,12,"LINESTRING(-111.9399685 33.4231886,-111.927613 33.4252375)",0739
2394,v,3053,548,,4035993924.0,9,12,"LINESTRING(-111.9409164 33.4214064,-111.926471 33.424506)",0739
2395,v,2290,2895,6886353639.0,,9,12,"LINESTRING(-111.9442823 33.4223902,-111.9259114 33.4256487)",0719
2396,v,678,2731,5133306140.0,,9,12,"LINESTRING(-111.9442932 33.4248846,-111.9242621 33.4234924)",0748
2397,v,2861,2603,,,9,12,"LINESTRING(-111.9403549 33.4215581,-111.9287466 33.4255082)",0739
2398,v,3,2894,41520512.0,,9,12,"LINESTRING(-111.9442814 33.4254737,-111.9244646 33.4239792)",0705
2399,v,2194,2899,6453652434.0,,9,12,"LINESTRING(-111.9446893 33.4254741,-111.9243376 33.4227476)",0758
2400,v,678,2602,5133306140.0,,9,12,"LINESTRING(-111.9442932 33.4248846,-111.9280358 33.4250628)",0729
2401,v,17,2786,41529740.0,,9,12,"LINESTRING(-111.9400786 33.4243437,-111.9258421 33.4231622)",0733
2402,v,3,0,41520512.0,41459438.0,9,12,"LINESTRING(-111.9442814 33.4254737,-111.9275146 33.4245016)",0702
2403,v,3054,2785,,,9,12,"LINESTRING(-111.9415994 33.4214416,-111.925861 33.422741)",0716
2404,v,2764,2974,,,9,12,"LINESTRING(-111.9403003 33.4252246,-111.9280108 33.4260326)",0707
2405,v,1282,2717,5266180520.0,,9,12,"LINESTRING(-111.9428663 33.4254836,-111.927613 33.4252375)",0744
2406,v,3112,2974,,,9,12,"LINESTRING(-111.941489 33.4216523,-111.9280108 33.4260326)",0715
2407,v,2038,2731,5665460115.0,,9,12,"LINESTRING(-111.9423945 33.4217049,-111.9242621 33.4234924)",0757
2408,v,2935,2806,,,9,12,"LINESTRING(-111.9409537 33.4258189,-111.925226 33.4214152)",0733
2409,v,2760,2787,,,9,12,"LINESTRING(-111.9424313 33.4236501,-111.9258498 33.4235805)",0737
2410,v,2295,1595,6888072615.0,5338069306.0,9,13,"LINESTRING(-111.9442795 33.4261428,-111.9228971 33.422726)",0735
2411,v,1295,2844,5266180544.0,,9,13,"LINESTRING(-111.9412751 33.4259829,-111.9202089 33.4227897)",0734
2412,v,2751,2847,,,9,13,"LINESTRING(-111.9417409 33.4222943,-111.9207661 33.4235607)",0724
2413,v,2422,2728,7590688339.0,,9,13,"LINESTRING(-111.944695 33.4254749,-111.9236948 33.4265306)",0743
2414,v,2431,2845,7828444671.0,,9,13,"LINESTRING(-111.9443013 33.4237381,-111.9199911 33.4229654)",0746
2415,v,2860,2732,,,9,13,"LINESTRING(-111.9438609 33.4216046,-111.9221619 33.4229782)",0748
2416,v,1295,2788,5266180544.0,,9,13,"LINESTRING(-111.9412751 33.4259829,-111.9234468 33.4248025)",0745
2417,v,2405,2897,7308186325.0,,9,13,"LINESTRING(-111.9448229 33.4231773,-111.9241022 33.4262946)",0721
2418,v,3114,2727,,,9,13,"LINESTRING(-111.9418783 33.4249253,-111.9233172 33.4262404)",0729
2419,v,3,2725,41520512.0,,9,13,"LINESTRING(-111.9442814 33.4254737,-111.9224203 33.4245643)",0707
2420,v,2745,2836,,,9,13,"LINESTRING(-111.9419334 33.4230019,-111.9215582 33.4231381)",0742
2421,v,1826,2725,5415311158.0,,9,13,"LINESTRING(-111.939833 33.4243454,-111.9224203 33.4245643)",0743
2422,v,2746,2839,,,9,13,"LINESTRING(-111.9428647 33.4249455,-111.9213964 33.4226103)",0721
2423,v,2935,2788,,,9,13,"LINESTRING(-111.9409537 33.4258189,-111.9234468 33.4248025)",0746
2424,v,3112,2788,,,9,13,"LINESTRING(-111.941489 33.4216523,-111.9234468 33.4248025)",0757
2425,v,2750,3017,,,9,13,"LINESTRING(-111.9431241 33.4232121,-111.9229852 33.421639)",0741
2426,v,17,2722,41529740.0,,9,13,"LINESTRING(-111.9400786 33.4243437,-111.9237806 33.424292)",0713
2427,v,2861,2839,,,9,13,"LINESTRING(-111.9403549 33.4215581,-111.9213964 33.4226103)",0713
2428,v,3076,2844,,,9,13,"LINESTRING(-111.9399411 33.4249177,-111.9202089 33.4227897)",0745
2429,v,2746,2900,,,9,13,"LINESTRING(-111.9428647 33.4249455,-111.9235298 33.4233368)",0749
2430,v,2288,2841,6885482622.0,,9,13,"LINESTRING(-111.9407083 33.4243409,-111.9204012 33.422432)",0748
2431,v,3,2847,41520512.0,,9,13,"LINESTRING(-111.9442814 33.4254737,-111.9207661 33.4235607)",0731
2432,v,674,2836,5080817378.0,,9,13,"LINESTRING(-111.9416982 33.4236367,-111.9215582 33.4231381)",0800
2433,v,3078,2842,,,9,13,"LINESTRING(-111.9398638 33.4225313,-111.9202806 33.4226095)",0725
2434,v,2750,2840,,,9,13,"LINESTRING(-111.9431241 33.4232121,-111.9213461 33.4224334)",0750
2435,v,3114,1595,,5338069306.0,9,13,"LINESTRING(-111.9418783 33.4249253,-111.9228971 33.422726)",0757
2436,v,1282,1595,5266180520.0,5338069306.0,9,13,"LINESTRING(-111.9428663 33.4254836,-111.9228971 33.422726)",0709
2437,v,2038,3020,5665460115.0,,9,13,"LINESTRING(-111.9423945 33.4217049,-111.9232893 33.4213917)",0715
2438,v,3055,2725,,,9,13,"LINESTRING(-111.9416592 33.421587,-111.9224203 33.4245643)",0746
2439,v,3052,2724,,,9,13,"LINESTRING(-111.9440853 33.4234235,-111.924081 33.4255564)",0742
2440,v,41,2843,41630200.0,,9,13,"LINESTRING(-111.9400776 33.4264624,-111.9202089 33.4227897)",0735
2441,v,500,3005,3101265427.0,,9,14,"LINESTRING(-111.9412736 33.4254885,-111.9183286 33.4216102)",0718
2442,v,2874,3012,,,9,14,"LINESTRING(-111.9404718 33.4234407,-111.9185106 33.422457)",0725
2443,v,50,3007,41662587.0,,9,14,"LINESTRING(-111.9400687 33.4231956,-111.9188283 33.4217061)",0743
2444,v,49,3012,41662584.0,,9,14,"LINESTRING(-111.9400797 33.4254922,-111.9185106 33.422457)",0747
2445,v,3081,3007,,,9,14,"LINESTRING(-111.9439911 33.4222844,-111.9188283 33.4217061)",0753
2446,v,3112,3007,,,9,14,"LINESTRING(-111.941489 33.4216523,-111.9188283 33.4217061)",0749
2447,v,2793,3012,,,9,14,"LINESTRING(-111.9408995 33.4251447,-111.9185106 33.422457)",0717
2448,v,3114,3013,,,9,14,"LINESTRING(-111.9418783 33.4249253,-111.918562 33.4235198)",0746
2449,v,355,3012,2625359013.0,,9,14,"LINESTRING(-111.9399685 33.4231886,-111.9185106 33.422457)",0716
2450,v,2322,3012,7113741168.0,,9,14,"LINESTRING(-111.9442462 33.4217045,-111.9185106 33.422457)",0800
2451,v,4,3000,41520515.0,,9,16,"LINESTRING(-111.9443033 33.4243197,-111.9402228 33.4193049)",0723
2452,v,1295,2996,5266180544.0,,9,16,"LINESTRING(-111.9412751 33.4259829,-111.9404089 33.4181266)",0756
2453,v,2038,21,5665460115.0,41533538.0,9,16,"LINESTRING(-111.9423945 33.4217049,-111.9412375 33.4190521)",0722
2454,v,29,2997,41563500.0,,9,16,"LINESTRING(-111.943347 33.4254811,-111.9402787 33.4184994)",0745
2455,v,50,154,41662587.0,863736682.0,9,16,"LINESTRING(-111.9400687 33.4231956,-111.9423905 33.4212237)",0706
2456,v,2764,157,,863736888.0,9,16,"LINESTRING(-111.9403003 33.4252246,-111.9418304 33.4176181)",0702
2457,v,2744,70,,42556581.0,9,16,"LINESTRING(-111.9414584 33.4230064,-111.9435657 33.4204019)",0747
2458,v,2751,354,,2625359008.0,9,16,"LINESTRING(-111.9417409 33.4222943,-111.9398833 33.4204904)",0738
2459,v,29,155,41563500.0,863736785.0,9,16,"LINESTRING(-111.943347 33.4254811,-111.9412404 33.4212296)",0756
2460,v,3055,8,,41520525.0,9,16,"LINESTRING(-111.9416592 33.421587,-111.9442498 33.4203483)",0744
2461,v,3078,12,,41520536.0,9,16,"LINESTRING(-111.9398638 33.4225313,-111.944241 33.4168222)",0721
2462,v,2877,53,,41662598.0,9,16,"LINESTRING(-111.9408928 33.4224433,-111.9399894 33.4162047)",0745
2463,v,678,149,5133306140.0,863733752.0,9,16,"LINESTRING(-111.9442932 33.4248846,-111.9405834 33.4162013)",0709
2464,v,1282,148,5266180520.0,863733749.0,9,16,"LINESTRING(-111.9428663 33.4254836,-111.9405903 33.4176159)",0757
2465,v,2876,525,,3580722895.0,9,16,"LINESTRING(-111.940576 33.4241433,-111.9423658 33.4196106)",0715
2466,v,2322,525,7113741168.0,3580722895.0,9,16,"LINESTRING(-111.9442462 33.4217045,-111.9423658 33.4196106)",0706
2467,v,3080,2213,,6672814194.0,9,16,"LINESTRING(-111.9429875 33.422444,-111.9404473 33.4204877)",0751
2468,v,500,2427,3101265427.0,7806980019.0,9,16,"LINESTRING(-111.9412736 33.4254885,-111.9432735 33.4204639)",0717
2469,v,50,9,41662587.0,41520528.0,9,16,"LINESTRING(-111.9400687 33.4231956,-111.944246 33.4194019)",0744
2470,v,355,2996,2625359013.0,,9,16,"LINESTRING(-111.9399685 33.4231886,-111.9404089 33.4181266)",0753
2471,v,2878,21,,41533538.0,9,16,"LINESTRING(-111.940386 33.4227341,-111.9412375 33.4190521)",0706
2472,v,2750,2401,,7265020287.0,9,16,"LINESTRING(-111.9431241 33.4232121,-111.9412313 33.4204449)",0729
2473,v,3052,2132,,5707473163.0,9,16,"LINESTRING(-111.9440853 33.4234235,-111.9442407 33.4165478)",0727
2474,v,4,148,41520515.0,863733749.0,9,16,"LINESTRING(-111.9443033 33.4243197,-111.9405903 33.4176159)",0711
2475,v,2878,155,,863736785.0,9,16,"LINESTRING(-111.940386 33.4227341,-111.9412404 33.4212296)",0723
2476,v,1826,2404,5415311158.0,7265020297.0,9,16,"LINESTRING(-111.939833 33.4243454,-111.9423734 33.4204313)",0725
2477,v,706,2221,5258562212.0,6700916718.0,9,16,"LINESTRING(-111.9426821 33.4242671,-111.940488 33.4190526)",0755
2478,v,3053,539,,3847453687.0,9,16,"LINESTRING(-111.9409164 33.4214064,-111.9435652 33.4189718)",0706
2479,v,3078,2374,,7237092616.0,9,16,"LINESTRING(-111.9398638 33.4225313,-111.939915 33.4204911)",0741
2480,v,42,2127,41630202.0,5698353544.0,9,16,"LINESTRING(-111.940778 33.4264585,-111.9442451 33.4187505)",0729
2481,v,2751,272,,2239876799.0,9,16,"LINESTRING(-111.9417409 33.4222943,-111.9398053 33.4190582)",0722
2482,v,50,2221,41662587.0,6700916718.0,9,16,"LINESTRING(-111.9400687 33.4231956,-111.940488 33.4190526)",0748
2483,v,2861,2996,,,9,16,"LINESTRING(-111.9403549 33.4215581,-111.9404089 33.4181266)",0739
2484,v,2746,70,,42556581.0,9,16,"LINESTRING(-111.9428647 33.4249455,-111.9435657 33.4204019)",0711
2485,v,1807,149,5415307196.0,863733752.0,9,16,"LINESTRING(-111.9398537 33.4231887,-111.9405834 33.4162013)",0753
2486,v,706,3002,5258562212.0,,9,16,"LINESTRING(-111.9426821 33.4242671,-111.9404674 33.4193263)",0708
2487,v,2460,26,8141190167.0,41563464.0,9,16,"LINESTRING(-111.9447197 33.4243219,-111.9423945 33.4190482)",0746
2488,v,2935,2213,,6672814194.0,9,16,"LINESTRING(-111.9409537 33.4258189,-111.9404473 33.4204877)",0738
2489,v,2872,3001,,,9,16,"LINESTRING(-111.9414222 33.4236071,-111.9402508 33.4193883)",0749
2490,v,2934,250,,1698683826.0,9,16,"LINESTRING(-111.9403808 33.426002,-111.940028 33.4190552)",0740
2491,v,2871,2398,,7264975984.0,9,16,"LINESTRING(-111.9447301 33.4260399,-111.9423295 33.4204704)",0720
2492,v,2934,539,,3847453687.0,9,16,"LINESTRING(-111.9403808 33.426002,-111.9435652 33.4189718)",0739
2493,v,2875,11,,41520533.0,9,16,"LINESTRING(-111.940282 33.4238233,-111.9442439 33.4177833)",0756
2494,v,2793,272,,2239876799.0,9,16,"LINESTRING(-111.9408995 33.4251447,-111.9398053 33.4190582)",0714
2495,v,2288,154,6885482622.0,863736682.0,9,16,"LINESTRING(-111.9407083 33.4243409,-111.9423905 33.4212237)",0729
2496,v,42,27,41630202.0,41563472.0,9,16,"LINESTRING(-111.940778 33.4264585,-111.9423721 33.4205087)",0751
2497,v,2295,2132,6888072615.0,5707473163.0,9,16,"LINESTRING(-111.9442795 33.4261428,-111.9442407 33.4165478)",0706
2498,v,2934,3069,,,9,16,"LINESTRING(-111.9403808 33.426002,-111.9399652 33.4212287)",0702
2499,v,2038,149,5665460115.0,863733752.0,9,16,"LINESTRING(-111.9423945 33.4217049,-111.9405834 33.4162013)",0723
2500,v,2460,158,8141190167.0,863736901.0,9,16,"LINESTRING(-111.9447197 33.4243219,-111.941821 33.4161933)",0722
2501,v,3053,144,,863733736.0,9,16,"LINESTRING(-111.9409164 33.4214064,-111.9417794 33.4190532)",0756
2502,v,3112,3065,,,9,16,"LINESTRING(-111.941489 33.4216523,-111.9403085 33.418349)",0716
2503,v,502,7,3101265641.0,41520523.0,9,16,"LINESTRING(-111.9412665 33.4243385,-111.9442498 33.420638)",0749
2504,v,2875,2375,,7237092617.0,9,16,"LINESTRING(-111.940282 33.4238233,-111.9399806 33.4190558)",0707
2505,v,2872,352,,2625359004.0,9,16,"LINESTRING(-111.9414222 33.4236071,-111.9398468 33.4176189)",0744
2506,v,3053,154,,863736682.0,9,16,"LINESTRING(-111.9409164 33.4214064,-111.9423905 33.4212237)",0710
2507,v,2744,2395,,7264975962.0,9,16,"LINESTRING(-111.9414584 33.4230064,-111.9423293 33.4204753)",0736
2508,v,355,3066,2625359013.0,,9,16,"LINESTRING(-111.9399685 33.4231886,-111.9405013 33.418506)",0721
2509,v,41,552,41630200.0,4181519091.0,9,16,"LINESTRING(-111.9400776 33.4264624,-111.9448141 33.4177868)",0717
2510,v,50,2999,41662587.0,,9,16,"LINESTRING(-111.9400687 33.4231956,-111.9402188 33.4187049)",0759
2511,v,2871,2400,,7265020286.0,9,16,"LINESTRING(-111.9447301 33.4260399,-111.9411875 33.4204825)",0731
2512,v,1826,2228,5415311158.0,6700916742.0,9,16,"LINESTRING(-111.939833 33.4243454,-111.9405076 33.4176174)",0721
2513,v,2878,156,,863736881.0,9,16,"LINESTRING(-111.940386 33.4227341,-111.9418437 33.4190521)",0800
2514,v,2759,2996,,,9,16,"LINESTRING(-111.941918 33.4239876,-111.9404089 33.4181266)",0755
2515,v,2933,22,,41533540.0,9,16,"LINESTRING(-111.942665 33.4264914,-111.94123 33.4176195)",0759
2516,v,3,2996,41520512.0,,9,16,"LINESTRING(-111.9442814 33.4254737,-111.9404089 33.4181266)",0715
2517,v,49,3065,41662584.0,,9,16,"LINESTRING(-111.9400797 33.4254922,-111.9403085 33.418349)",0745
2518,v,502,2999,3101265641.0,,9,16,"LINESTRING(-111.9412665 33.4243385,-111.9402188 33.4187049)",0742
2519,v,2290,2404,6886353639.0,7265020297.0,9,16,"LINESTRING(-111.9442823 33.4223902,-111.9423734 33.4204313)",0741
2520,v,2764,2130,,5707473160.0,9,16,"LINESTRING(-111.9403003 33.4252246,-111.9442404 33.4162081)",0743
2521,v,5,12,41520518.0,41520536.0,9,16,"LINESTRING(-111.9442993 33.4231771,-111.944241 33.4168222)",0722
2522,v,3078,149,,863733752.0,9,16,"LINESTRING(-111.9398638 33.4225313,-111.9405834 33.4162013)",0734
2523,v,2872,144,,863733736.0,9,16,"LINESTRING(-111.9414222 33.4236071,-111.9417794 33.4190532)",0703
2524,v,2932,3063,,,9,16,"LINESTRING(-111.9431126 33.4259531,-111.9404753 33.4188691)",0755
2525,v,502,3063,3101265641.0,,9,16,"LINESTRING(-111.9412665 33.4243385,-111.9404753 33.4188691)",0738
2526,v,1295,7,5266180544.0,41520523.0,9,16,"LINESTRING(-111.9412751 33.4259829,-111.9442498 33.420638)",0722
2527,v,2878,12,,41520536.0,9,16,"LINESTRING(-111.940386 33.4227341,-111.944241 33.4168222)",0739
2528,v,3055,2400,,7265020286.0,9,16,"LINESTRING(-111.9416592 33.421587,-111.9411875 33.4204825)",0739
2529,v,2792,354,,2625359008.0,9,16,"LINESTRING(-111.9403503 33.4248897,-111.9398833 33.4204904)",0704
2530,v,3112,2233,,6700916752.0,9,16,"LINESTRING(-111.941489 33.4216523,-111.9404614 33.4190531)",0743
2531,v,3078,2036,,5665460113.0,9,16,"LINESTRING(-111.9398638 33.4225313,-111.9423906 33.4213209)",0721
2532,v,1282,539,5266180520.0,3847453687.0,9,16,"LINESTRING(-111.9428663 33.4254836,-111.9435652 33.4189718)",0742
2533,v,2760,2997,,,9,16,"LINESTRING(-111.9424313 33.4236501,-111.9402787 33.4184994)",0733
2534,v,2047,2996,5665462528.0,,9,16,"LINESTRING(-111.9425451 33.4254846,-111.9404089 33.4181266)",0729
2535,v,2422,353,7590688339.0,2625359006.0,9,16,"LINESTRING(-111.944695 33.4254749,-111.939854 33.4190575)",0751
2536,v,49,2209,41662584.0,6672814190.0,9,16,"LINESTRING(-111.9400797 33.4254922,-111.9403244 33.4204887)",0743
2537,v,2877,2423,,7590725936.0,9,16,"LINESTRING(-111.9408928 33.4224433,-111.9412432 33.4213251)",0746
2538,v,2854,3000,,,9,16,"LINESTRING(-111.9408694 33.4216672,-111.9402228 33.4193049)",0734
2539,v,3,144,41520512.0,863733736.0,9,16,"LINESTRING(-111.9442814 33.4254737,-111.9417794 33.4190532)",0715
2540,v,2877,2423,,7590725936.0,9,16,"LINESTRING(-111.9408928 33.4224433,-111.9412432 33.4213251)",0735
2541,v,2878,2401,,7265020287.0,9,16,"LINESTRING(-111.940386 33.4227341,-111.9412313 33.4204449)",0733
2542,v,2760,2132,,5707473163.0,9,16,"LINESTRING(-111.9424313 33.4236501,-111.9442407 33.4165478)",0724
2543,v,2431,2403,7828444671.0,7265020294.0,9,16,"LINESTRING(-111.9443013 33.4237381,-111.9412399 33.4211998)",0740
2544,v,2746,26,,41563464.0,9,16,"LINESTRING(-111.9428647 33.4249455,-111.9423945 33.4190482)",0744
2545,v,3112,2400,,7265020286.0,9,16,"LINESTRING(-111.941489 33.4216523,-111.9411875 33.4204825)",0724
2546,v,500,2209,3101265427.0,6672814190.0,9,16,"LINESTRING(-111.9412736 33.4254885,-111.9403244 33.4204887)",0750
2547,v,2794,2384,,7237092630.0,9,16,"LINESTRING(-111.9409802 33.4245472,-111.9399592 33.4174561)",0737
2548,v,2194,2130,6453652434.0,5707473160.0,9,16,"LINESTRING(-111.9446893 33.4254741,-111.9442404 33.4162081)",0757
2549,v,2744,149,,863733752.0,9,16,"LINESTRING(-111.9414584 33.4230064,-111.9405834 33.4162013)",0742
2550,v,3076,2858,,,9,16,"LINESTRING(-111.9399411 33.4249177,-111.9430581 33.4212854)",0753
2551,v,17,2374,41529740.0,7237092616.0,9,16,"LINESTRING(-111.9400786 33.4243437,-111.939915 33.4204911)",0746
2552,v,1807,9,5415307196.0,41520528.0,9,16,"LINESTRING(-111.9398537 33.4231887,-111.944246 33.4194019)",0721
2553,v,358,2426,2625359017.0,7806980017.0,9,16,"LINESTRING(-111.9399641 33.4264662,-111.9423829 33.4209057)",0747
2554,v,49,22,41662584.0,41533540.0,9,16,"LINESTRING(-111.9400797 33.4254922,-111.94123 33.4176195)",0719
2555,v,2871,352,,2625359004.0,9,16,"LINESTRING(-111.9447301 33.4260399,-111.9398468 33.4176189)",0758
2556,v,2764,2128,,5698353545.0,9,16,"LINESTRING(-111.9403003 33.4252246,-111.9442454 33.4190374)",0710
2557,v,49,3064,41662584.0,,9,16,"LINESTRING(-111.9400797 33.4254922,-111.9404352 33.4186991)",0739
2558,v,3051,2399,,7265020285.0,9,16,"LINESTRING(-111.9440948 33.4239595,-111.9412797 33.4204834)",0710
2559,v,42,2233,41630202.0,6700916752.0,9,16,"LINESTRING(-111.940778 33.4264585,-111.9404614 33.4190531)",0725
2560,v,2047,539,5665462528.0,3847453687.0,9,16,"LINESTRING(-111.9425451 33.4254846,-111.9435652 33.4189718)",0734
2561,v,5,27,41520518.0,41563472.0,9,16,"LINESTRING(-111.9442993 33.4231771,-111.9423721 33.4205087)",0725
2562,v,6,24,41520521.0,41563458.0,9,16,"LINESTRING(-111.9442661 33.4218936,-111.9424528 33.4161904)",0759
2563,v,3082,2997,,,9,16,"LINESTRING(-111.9445439 33.4221841,-111.9402787 33.4184994)",0736
2564,v,706,2360,5258562212.0,7121998415.0,9,16,"LINESTRING(-111.9426821 33.4242671,-111.9424528 33.4184029)",0727
2565,v,2322,3069,7113741168.0,,9,16,"LINESTRING(-111.9442462 33.4217045,-111.9399652 33.4212287)",0751
2566,v,706,26,5258562212.0,41563464.0,9,16,"LINESTRING(-111.9426821 33.4242671,-111.9423945 33.4190482)",0728
2567,v,356,3057,2625359015.0,,9,16,"LINESTRING(-111.9399523 33.4243448,-111.940393 33.4211767)",0720
2568,v,706,149,5258562212.0,863733752.0,9,16,"LINESTRING(-111.9426821 33.4242671,-111.9405834 33.4162013)",0717
2569,v,3051,2360,,7121998415.0,9,16,"LINESTRING(-111.9440948 33.4239595,-111.9424528 33.4184029)",0716
2570,v,2746,2127,,5698353544.0,9,16,"LINESTRING(-111.9428647 33.4249455,-111.9442451 33.4187505)",0716
2571,v,2422,2130,7590688339.0,5707473160.0,9,16,"LINESTRING(-111.944695 33.4254749,-111.9442404 33.4162081)",0737
2572,v,2750,2130,,5707473160.0,9,16,"LINESTRING(-111.9431241 33.4232121,-111.9442404 33.4162081)",0720
2573,v,2764,272,,2239876799.0,9,16,"LINESTRING(-111.9403003 33.4252246,-111.9398053 33.4190582)",0724
2574,v,2431,2398,7828444671.0,7264975984.0,9,16,"LINESTRING(-111.9443013 33.4237381,-111.9423295 33.4204704)",0717
2575,v,2872,3065,,,9,16,"LINESTRING(-111.9414222 33.4236071,-111.9403085 33.418349)",0716
2576,v,3052,2395,,7264975962.0,9,16,"LINESTRING(-111.9440853 33.4234235,-111.9423293 33.4204753)",0747
2577,v,2431,11,7828444671.0,41520533.0,9,16,"LINESTRING(-111.9443013 33.4237381,-111.9442439 33.4177833)",0704
2578,v,2047,158,5665462528.0,863736901.0,9,16,"LINESTRING(-111.9425451 33.4254846,-111.941821 33.4161933)",0723
2579,v,1807,11,5415307196.0,41520533.0,9,16,"LINESTRING(-111.9398537 33.4231887,-111.9442439 33.4177833)",0728
2580,v,2760,2397,,7264975968.0,9,16,"LINESTRING(-111.9424313 33.4236501,-111.9411873 33.4204889)",0744
2581,v,2792,250,,1698683826.0,9,16,"LINESTRING(-111.9403503 33.4248897,-111.940028 33.4190552)",0748
2582,v,5,2398,41520518.0,7264975984.0,9,16,"LINESTRING(-111.9442993 33.4231771,-111.9423295 33.4204704)",0743
2583,v,356,2399,2625359015.0,7265020285.0,9,16,"LINESTRING(-111.9399523 33.4243448,-111.9412797 33.4204834)",0717
2584,v,2750,550,,4181518769.0,9,16,"LINESTRING(-111.9431241 33.4232121,-111.9448138 33.4168241)",0752
2585,v,1807,52,5415307196.0,41662596.0,9,16,"LINESTRING(-111.9398537 33.4231887,-111.9400362 33.4176249)",0755
2586,v,2933,3002,,,9,16,"LINESTRING(-111.942665 33.4264914,-111.9404674 33.4193263)",0737
2587,v,2861,2423,,7590725936.0,9,16,"LINESTRING(-111.9403549 33.4215581,-111.9412432 33.4213251)",0727
2588,v,1826,2402,5415311158.0,7265020288.0,9,16,"LINESTRING(-111.939833 33.4243454,-111.94123 33.4205223)",0705
2589,v,1296,2404,5266180546.0,7265020297.0,9,16,"LINESTRING(-111.9406267 33.425492,-111.9423734 33.4204313)",0739
2590,v,2859,2423,,7590725936.0,9,16,"LINESTRING(-111.9427063 33.4215114,-111.9412432 33.4213251)",0707
2591,v,678,23,5133306140.0,41533544.0,9,16,"LINESTRING(-111.9442932 33.4248846,-111.941205 33.416204)",0733
2592,v,49,149,41662584.0,863733752.0,9,16,"LINESTRING(-111.9400797 33.4254922,-111.9405834 33.4162013)",0714
2593,v,2935,352,,2625359004.0,9,16,"LINESTRING(-111.9409537 33.4258189,-111.9398468 33.4176189)",0743
2594,v,2871,2360,,7121998415.0,9,16,"LINESTRING(-111.9447301 33.4260399,-111.9424528 33.4184029)",0800
2595,v,2295,250,6888072615.0,1698683826.0,9,16,"LINESTRING(-111.9442795 33.4261428,-111.940028 33.4190552)",0729
2596,v,2873,2429,,7809692863.0,9,16,"LINESTRING(-111.940901 33.4238554,-111.9412418 33.4212879)",0712
2597,v,6,9,41520521.0,41520528.0,9,16,"LINESTRING(-111.9442661 33.4218936,-111.944246 33.4194019)",0717
2598,v,3082,2402,,7265020288.0,9,16,"LINESTRING(-111.9445439 33.4221841,-111.94123 33.4205223)",0748
2599,v,3082,2849,,,9,17,"LINESTRING(-111.9445439 33.4221841,-111.9350771 33.4181103)",0754
2600,v,29,2849,41563500.0,,9,17,"LINESTRING(-111.943347 33.4254811,-111.9350771 33.4181103)",0733
2601,v,2290,2632,6886353639.0,,9,17,"LINESTRING(-111.9442823 33.4223902,-111.9352842 33.4188625)",0738
2602,v,502,2615,3101265641.0,,9,17,"LINESTRING(-111.9412665 33.4243385,-111.9378256 33.4179253)",0726
2603,v,42,2752,41630202.0,,9,17,"LINESTRING(-111.940778 33.4264585,-111.938774 33.4162649)",0720
2604,v,3,2634,41520512.0,,9,17,"LINESTRING(-111.9442814 33.4254737,-111.9359876 33.4185275)",0748
2605,v,2876,168,,863737185.0,9,17,"LINESTRING(-111.940576 33.4241433,-111.9381395 33.4176358)",0755
2606,v,1807,2891,5415307196.0,,9,17,"LINESTRING(-111.9398537 33.4231887,-111.9389 33.4174426)",0740
2607,v,2760,2674,,,9,17,"LINESTRING(-111.9424313 33.4236501,-111.9355421 33.4210603)",0704
2608,v,2288,2618,6885482622.0,,9,17,"LINESTRING(-111.9407083 33.4243409,-111.9384161 33.4186855)",0721
2609,v,17,269,41529740.0,2065989264.0,9,17,"LINESTRING(-111.9400786 33.4243437,-111.9397914 33.4176178)",0735
2610,v,2876,2738,,,9,17,"LINESTRING(-111.940576 33.4241433,-111.9356984 33.4162761)",0739
2611,v,2871,2611,,,9,17,"LINESTRING(-111.9447301 33.4260399,-111.9362788 33.4169601)",0702
2612,v,3053,233,,1698683701.0,9,17,"LINESTRING(-111.9409164 33.4214064,-111.9370673 33.4162376)",0711
2613,v,2759,2633,,,9,17,"LINESTRING(-111.941918 33.4239876,-111.9353134 33.4185236)",0751
2614,v,3055,96,,317050599.0,9,17,"LINESTRING(-111.9416592 33.421587,-111.9366438 33.4211619)",0745
2615,v,2367,2698,7125038250.0,,9,17,"LINESTRING(-111.9412594 33.4264482,-111.9380136 33.4162599)",0731
2616,v,3114,1520,,5333540368.0,9,17,"LINESTRING(-111.9418783 33.4249253,-111.9380385 33.4190779)",0709
2617,v,2934,2849,,,9,17,"LINESTRING(-111.9403808 33.426002,-111.9350771 33.4181103)",0735
2618,v,2751,2892,,,9,17,"LINESTRING(-111.9417409 33.4222943,-111.9390224 33.4194018)",0722
2619,v,2744,2903,,,9,17,"LINESTRING(-111.9414584 33.4230064,-111.9394697 33.4183961)",0747
