agent_id,agent_type,o_node_id,d_node_id,o_osm_node_id,d_osm_node_id,o_zone_id,d_zone_id,geometry,departure_time
2373,v,10614,10061,,,9,20,"LINESTRING(-76.9457968 39.0001938,-76.9498539 38.9879971)",0743
2374,v,8682,8080,,,9,20,"LINESTRING(-76.9482683 38.9980462,-76.9498862 38.9874629)",0735
2375,v,10022,4882,,5547857632,9,20,"LINESTRING(-76.9474599 39.0006868,-76.9490141 38.9856676)",0704
2376,v,3236,7979,652235313,,9,20,"LINESTRING(-76.942628 39.0024946,-76.9487844 38.9894262)",0753
2377,v,9891,844,,253436299,9,20,"LINESTRING(-76.9476878 39.0024224,-76.9489997 38.9871182)",0746
2378,v,8345,98,,50320742,9,20,"LINESTRING(-76.9430006 39.0021151,-76.9496401 38.9890662)",0756
2379,v,9668,8,,50162449,9,20,"LINESTRING(-76.9465913 39.0032887,-76.9522022 38.9861353)",0739
2380,v,9986,4534,,5074756203,9,20,"LINESTRING(-76.9468309 38.9998003,-76.9490045 38.9862553)",0734
2381,v,10008,10603,,,9,20,"LINESTRING(-76.9481863 39.0001709,-76.9516765 38.9863165)",0740
2382,v,10014,8137,,,9,20,"LINESTRING(-76.9467943 39.0000081,-76.9491024 38.9861327)",0738
2383,v,8632,10642,,,9,20,"LINESTRING(-76.9484376 38.9986036,-76.9533495 38.9882339)",0742
2384,v,8658,4020,,3732371541,9,20,"LINESTRING(-76.9475814 38.9994806,-76.9490125 38.9890587)",0733
2385,v,9864,4012,,3732371533,9,20,"LINESTRING(-76.9474606 39.000052,-76.9490061 38.985201)",0708
2386,v,9725,8366,,,9,20,"LINESTRING(-76.9483777 39.0018389,-76.9493053 38.9881376)",0714
2387,v,8617,97,,50320738,9,20,"LINESTRING(-76.9477194 38.9994009,-76.9497407 38.9890712)",0719
2388,v,8749,4190,,3734854310,9,20,"LINESTRING(-76.9476831 38.9988132,-76.9494237 38.9894082)",0759
2389,v,9794,10603,,,9,20,"LINESTRING(-76.9477396 39.0036683,-76.9516765 38.9863165)",0758
2390,v,9880,10619,,,9,21,"LINESTRING(-76.9485342 38.9999131,-76.9439864 38.9882924)",0733
2391,v,8613,23,,50181285,9,21,"LINESTRING(-76.9480741 38.9981462,-76.944961 38.9887122)",0742
2392,v,9987,8189,,,9,21,"LINESTRING(-76.9483248 38.99979,-76.9437512 38.9883078)",0723
2393,v,8637,141,,50389294,9,21,"LINESTRING(-76.9475238 38.9985174,-76.94409 38.9905745)",0734
2394,v,8843,9064,,,9,21,"LINESTRING(-76.9451508 38.9986239,-76.9457145 38.9874183)",0753
2395,v,9996,8438,,,9,21,"LINESTRING(-76.9469687 38.9996417,-76.9473076 38.9859502)",0736
2396,v,9947,7939,,,9,21,"LINESTRING(-76.9477074 39.0016961,-76.9463639 38.9897685)",0732
2397,v,9707,713,,251635777,9,21,"LINESTRING(-76.9483339 39.0032928,-76.9454243 38.9879451)",0731
2398,v,9909,7886,,,9,21,"LINESTRING(-76.9484291 39.0020376,-76.9473818 38.9867056)",0747
2399,v,9835,9040,,,9,21,"LINESTRING(-76.9474788 39.0008638,-76.9438056 38.9876612)",0705
2400,v,8503,3711,,2501305990,9,21,"LINESTRING(-76.9444915 39.0006955,-76.9454193 38.9880332)",0741
2401,v,8701,7913,,,9,21,"LINESTRING(-76.9466075 38.9991921,-76.944568 38.9852295)",0747
2402,v,10023,8784,,,9,21,"LINESTRING(-76.948228 39.0006766,-76.9457262 38.990624)",0749
2403,v,10600,6931,,6563942193,9,21,"LINESTRING(-76.9426889 39.0013657,-76.9458787 38.9847658)",0753
2404,v,8749,873,,253436963,9,21,"LINESTRING(-76.9476831 38.9988132,-76.9465534 38.9851433)",0753
2405,v,8344,3845,,3413804227,9,21,"LINESTRING(-76.9427299 39.0030286,-76.945374 38.9874161)",0712
2406,v,8558,7885,,,9,21,"LINESTRING(-76.9442885 39.0029854,-76.9481677 38.9859395)",0710
2407,v,9940,315,,50584887,9,21,"LINESTRING(-76.9462065 38.999725,-76.9453065 38.988774)",0707
2408,v,9793,7956,,,9,21,"LINESTRING(-76.947674 39.0028822,-76.9425119 38.9849451)",0741
2409,v,10009,8141,,,9,21,"LINESTRING(-76.9476174 39.0002098,-76.9478517 38.9897531)",0728
2410,v,8598,384,,50737605,9,21,"LINESTRING(-76.9484723 38.9993197,-76.9441329 38.9887047)",0759
2411,v,9976,7924,,,9,21,"LINESTRING(-76.946982 39.0030284,-76.9452032 38.9900556)",0707
2412,v,10674,5776,,6519103259,9,21,"LINESTRING(-76.9468057 39.0008538,-76.9437586 38.9891116)",0800
2413,v,9928,3534,,2190629976,9,21,"LINESTRING(-76.9483611 39.0011719,-76.9438133 38.9889526)",0746
2414,v,8617,8774,,,9,21,"LINESTRING(-76.9477194 38.9994009,-76.9436705 38.9898062)",0752
2415,v,10021,3534,,2190629976,9,21,"LINESTRING(-76.9470242 39.0007001,-76.9438133 38.9889526)",0708
2416,v,9991,8142,,,9,22,"LINESTRING(-76.9468058 39.0031748,-76.9390144 38.9855959)",0742
2417,v,10017,10693,,,9,22,"LINESTRING(-76.9482419 38.9999462,-76.9396778 38.9896001)",0730
2418,v,10018,8918,,,9,22,"LINESTRING(-76.9474528 38.999885,-76.9385914 38.9893013)",0746
2419,v,6249,7919,6535490373,,9,22,"LINESTRING(-76.947159 38.9990013,-76.9383646 38.9898169)",0721
2420,v,9968,8131,,,9,22,"LINESTRING(-76.947799 39.0010427,-76.9409602 38.9894845)",0753
2421,v,318,10688,50599616,,9,22,"LINESTRING(-76.9471154 38.9985093,-76.9413456 38.986777)",0728
2422,v,8091,8132,,,9,22,"LINESTRING(-76.9427222 38.9981947,-76.9409603 38.9896144)",0756
2423,v,8583,128,,50363014,9,22,"LINESTRING(-76.9473595 38.9987609,-76.93867 38.9901618)",0748
2424,v,8588,10602,,,9,22,"LINESTRING(-76.9484243 38.9983841,-76.9361908 38.9892199)",0736
2425,v,3172,196,294409739,50489764,9,22,"LINESTRING(-76.9424263 39.003612,-76.9369866 38.9855846)",0725
2426,v,9676,7960,,,9,22,"LINESTRING(-76.9474865 39.0017079,-76.9400854 38.9887008)",0719
2427,v,419,7978,247804510,,9,22,"LINESTRING(-76.9478846 38.9980732,-76.9395413 38.9867095)",0723
2428,v,8622,3933,,3663535888,9,22,"LINESTRING(-76.9477241 38.9995098,-76.9415179 38.9890686)",0730
2429,v,8609,8133,,,9,22,"LINESTRING(-76.9481139 38.9988084,-76.9409605 38.9897446)",0719
2430,v,9667,1814,,260713286,9,22,"LINESTRING(-76.9470499 39.0027228,-76.9407113 38.9900715)",0738
2431,v,8360,7959,,,9,22,"LINESTRING(-76.9473851 39.001905,-76.9409157 38.9881688)",0712
2432,v,20,3782,50178293,2528790329,9,22,"LINESTRING(-76.9433061 39.0026074,-76.9359744 38.9854044)",0729
2433,v,8732,666,,251631637,9,22,"LINESTRING(-76.9481825 38.999562,-76.9408063 38.9901444)",0733
2434,v,9780,7927,,,9,22,"LINESTRING(-76.9472141 39.0026856,-76.937804 38.9866997)",0704
2435,v,10005,8268,,,9,22,"LINESTRING(-76.9466562 39.0001612,-76.9390585 38.9864594)",0749
2436,v,9996,140,,50389290,9,22,"LINESTRING(-76.9469687 38.9996417,-76.9421103 38.990575)",0739
2437,v,8622,7902,,,9,22,"LINESTRING(-76.9477241 38.9995098,-76.9408004 38.984985)",0711
2438,v,10014,3753,,2521469229,9,22,"LINESTRING(-76.9467943 39.0000081,-76.9406191 38.9881155)",0713
2439,v,8581,8268,,,9,22,"LINESTRING(-76.9475935 38.9981263,-76.9390585 38.9864594)",0752
2440,v,9928,7919,,,9,22,"LINESTRING(-76.9483611 39.0011719,-76.9383646 38.9898169)",0702
2441,v,6249,3853,6535490373,3417474954,9,22,"LINESTRING(-76.947159 38.9990013,-76.9406528 38.9892919)",0755
2442,v,8520,7921,,,9,22,"LINESTRING(-76.9443117 39.0006749,-76.9383334 38.9895714)",0707
2443,v,9823,5777,,6519103260,9,22,"LINESTRING(-76.9482155 39.0010993,-76.9395546 38.9901554)",0757
2444,v,9842,7959,,,9,22,"LINESTRING(-76.9483926 39.0004835,-76.9409157 38.9881688)",0713
2445,v,8597,8217,,,9,22,"LINESTRING(-76.9484085 38.9980797,-76.9418579 38.9859938)",0746
2446,v,9702,7929,,,9,22,"LINESTRING(-76.9479784 39.0035613,-76.9418652 38.9848104)",0739
2447,v,9832,8411,,,9,23,"LINESTRING(-76.9462302 39.0001594,-76.9322904 38.9900362)",0741
2448,v,10606,4051,,3732371589,9,23,"LINESTRING(-76.9468717 39.0026176,-76.9341613 38.9850687)",0730
2449,v,8091,8073,,,9,23,"LINESTRING(-76.9427222 38.9981947,-76.9356166 38.9858468)",0739
2450,v,10013,8161,,,9,23,"LINESTRING(-76.9482405 39.0008153,-76.9345913 38.985508)",0734
2451,v,8503,6707,,6549793401,9,23,"LINESTRING(-76.9444915 39.0006955,-76.934789 38.9863043)",0800
2452,v,9970,131,,50377726,9,23,"LINESTRING(-76.9485654 39.0009949,-76.934268 38.984752)",0720
2453,v,9754,132,,50377731,9,23,"LINESTRING(-76.9463492 39.0030612,-76.9346971 38.9847962)",0737
2454,v,9823,175,,50477478,9,23,"LINESTRING(-76.9482155 39.0010993,-76.9338211 38.9896776)",0709
2455,v,8356,2142,,269713035,9,23,"LINESTRING(-76.9445126 39.0023664,-76.9357446 38.9848962)",0729
2456,v,8833,7476,,6914241742,9,23,"LINESTRING(-76.9428021 38.9993875,-76.9343455 38.987048)",0740
2457,v,9676,4051,,3732371589,9,23,"LINESTRING(-76.9474865 39.0017079,-76.9341613 38.9850687)",0728
2458,v,3427,8419,2148487008,,9,23,"LINESTRING(-76.9433359 39.002525,-76.9305056 38.9905546)",0725
2459,v,9800,6359,,6536251102,9,23,"LINESTRING(-76.9476742 39.0034246,-76.930413 38.990973)",0720
2460,v,9800,146,,50404446,9,23,"LINESTRING(-76.9476742 39.0034246,-76.9340864 38.9852181)",0731
2461,v,6252,10637,6535495589,,9,23,"LINESTRING(-76.9479315 38.9989059,-76.9350956 38.9847805)",0711
2462,v,10012,5094,,5689619222,9,23,"LINESTRING(-76.948557 39.0008294,-76.9353741 38.9853947)",0740
2463,v,10614,6707,,6549793401,9,23,"LINESTRING(-76.9457968 39.0001938,-76.934789 38.9863043)",0709
2464,v,8356,5090,,5689614784,9,23,"LINESTRING(-76.9445126 39.0023664,-76.9358677 38.9853276)",0737
2465,v,9827,4213,,3789629314,9,23,"LINESTRING(-76.9474429 39.0028994,-76.9330018 38.989533)",0703
2466,v,9725,8408,,,9,23,"LINESTRING(-76.9483777 39.0018389,-76.9339369 38.9899606)",0735
2467,v,8740,8421,,,9,23,"LINESTRING(-76.9481229 38.9991903,-76.9301494 38.9895609)",0724
2468,v,8650,3386,,2032274058,9,23,"LINESTRING(-76.9484612 38.9990285,-76.9314474 38.9908424)",0753
2469,v,393,10632,50765700,,9,23,"LINESTRING(-76.947979 38.9997475,-76.9339523 38.9866873)",0705
2470,v,9725,3962,,3729426074,9,23,"LINESTRING(-76.9483777 39.0018389,-76.9340982 38.9851747)",0719
2471,v,9768,197,,50489768,9,23,"LINESTRING(-76.947824 39.0007062,-76.9354132 38.9853504)",0738
2472,v,8682,8413,,,9,23,"LINESTRING(-76.9482683 38.9980462,-76.9322744 38.9908219)",0723
2473,v,9758,8420,,,9,23,"LINESTRING(-76.948222 39.000477,-76.9297891 38.9901586)",0746
2474,v,8344,176,,50477487,9,23,"LINESTRING(-76.9427299 39.0030286,-76.9322861 38.9894395)",0715
2475,v,9940,8178,,,9,23,"LINESTRING(-76.9462065 38.999725,-76.9345381 38.9858029)",0711
2476,v,8701,3386,,2032274058,9,23,"LINESTRING(-76.9466075 38.9991921,-76.9314474 38.9908424)",0715
2477,v,9793,10633,,,9,23,"LINESTRING(-76.947674 39.0028822,-76.9346141 38.9877547)",0722
2478,v,8750,10637,,,9,23,"LINESTRING(-76.9467308 38.9987953,-76.9350956 38.9847805)",0744
2479,v,8358,4216,,3789629320,9,23,"LINESTRING(-76.9457806 39.0022809,-76.9331464 38.9905845)",0740
2480,v,8616,4631,,5521008080,9,23,"LINESTRING(-76.9473899 38.9993864,-76.9352427 38.9855691)",0717
2481,v,8637,4051,,3732371589,9,23,"LINESTRING(-76.9475238 38.9985174,-76.9341613 38.9850687)",0739
2482,v,9883,8420,,,9,23,"LINESTRING(-76.9477706 38.9998742,-76.9297891 38.9901586)",0726
2483,v,9977,8395,,,9,24,"LINESTRING(-76.9468284 39.0030773,-76.9295583 38.9909648)",0747
2484,v,9758,10530,,,9,25,"LINESTRING(-76.948222 39.000477,-76.9579771 38.980984)",0754
2485,v,9880,286,,50553598,9,25,"LINESTRING(-76.9485342 38.9999131,-76.956212 38.979819)",0717
2486,v,8605,10393,,,9,25,"LINESTRING(-76.9482627 38.9988661,-76.958241 38.9794216)",0749
2487,v,8355,10229,,,9,25,"LINESTRING(-76.9446972 39.0018877,-76.9570581 38.9826455)",0755
2488,v,8750,10174,,,9,25,"LINESTRING(-76.9467308 38.9987953,-76.9584056 38.9813014)",0705
2489,v,10673,10518,,,9,25,"LINESTRING(-76.9431726 39.0010559,-76.956296 38.9803069)",0739
2490,v,9975,10127,,,9,25,"LINESTRING(-76.9472584 39.0026847,-76.9558945 38.9838137)",0740
2491,v,8609,10235,,,9,25,"LINESTRING(-76.9481139 38.9988084,-76.9569762 38.9815304)",0741
2492,v,9864,10454,,,9,25,"LINESTRING(-76.9474606 39.000052,-76.9576333 38.978733)",0712
2493,v,8753,10589,,,9,25,"LINESTRING(-76.9476632 38.9985783,-76.9588996 38.9785806)",0754
2494,v,3171,10229,294409738,,9,25,"LINESTRING(-76.9426436 39.0036495,-76.9570581 38.9826455)",0756
2495,v,9772,10505,,,9,25,"LINESTRING(-76.9461004 39.0030016,-76.9561939 38.9806012)",0756
2496,v,9667,10283,,,9,25,"LINESTRING(-76.9470499 39.0027228,-76.9580084 38.9811398)",0730
2497,v,9813,10285,,,9,25,"LINESTRING(-76.9478961 39.0028972,-76.9578992 38.9803071)",0720
2498,v,8757,10223,,,9,25,"LINESTRING(-76.9484305 38.9984939,-76.9554129 38.9828727)",0743
2499,v,9812,10185,,,9,25,"LINESTRING(-76.9466529 39.0004122,-76.9588013 38.9817943)",0744
2500,v,8465,293,,50560136,9,25,"LINESTRING(-76.942849 39.0010306,-76.958486 38.981843)",0749
2501,v,9880,10200,,,9,25,"LINESTRING(-76.9485342 38.9999131,-76.9568623 38.9827243)",0743
2502,v,8705,10447,,,9,25,"LINESTRING(-76.948327 38.9991697,-76.958991 38.9813448)",0721
2503,v,9799,10166,,,9,25,"LINESTRING(-76.9462058 39.0009086,-76.9577247 38.9834429)",0746
2504,v,8467,10388,,,9,25,"LINESTRING(-76.9425048 39.0030999,-76.9563878 38.9795237)",0758
2505,v,8598,10453,,,9,25,"LINESTRING(-76.9484723 38.9993197,-76.9560081 38.9787138)",0751
2506,v,9880,8197,,,9,25,"LINESTRING(-76.9485342 38.9999131,-76.9557994 38.9844712)",0707
2507,v,9827,10112,,,9,25,"LINESTRING(-76.9474429 39.0028994,-76.9566 38.9786407)",0726
2508,v,9754,10648,,,9,26,"LINESTRING(-76.9463492 39.0030612,-76.9527341 38.981348)",0751
2509,v,3173,10199,294413293,,9,26,"LINESTRING(-76.9427348 39.0025156,-76.9538433 38.9799186)",0718
2510,v,8756,10377,,,9,26,"LINESTRING(-76.9480827 38.9985326,-76.9495681 38.979116)",0730
2511,v,8637,10199,,,9,26,"LINESTRING(-76.9475238 38.9985174,-76.9538433 38.9799186)",0724
2512,v,4557,5173,5313901367,5702396508,9,26,"LINESTRING(-76.9464852 39.0007522,-76.9541724 38.9789674)",0743
2513,v,10022,8186,,,9,26,"LINESTRING(-76.9474599 39.0006868,-76.9534573 38.9842902)",0728
2514,v,333,8185,50645043,,9,26,"LINESTRING(-76.942604 39.001336,-76.9487515 38.9827434)",0707
2515,v,419,10307,247804510,,9,26,"LINESTRING(-76.9478846 38.9980732,-76.9523482 38.9810253)",0711
2516,v,9708,10564,,,9,26,"LINESTRING(-76.947851 39.0032841,-76.9505894 38.9800274)",0704
2517,v,9869,10168,,,9,26,"LINESTRING(-76.9476593 39.002512,-76.9517521 38.980927)",0715
2518,v,8682,10521,,,9,26,"LINESTRING(-76.9482683 38.9980462,-76.9540605 38.9806746)",0726
2519,v,8583,8327,,,9,26,"LINESTRING(-76.9473595 38.9987609,-76.9536162 38.9784477)",0704
2520,v,8547,10309,,,9,26,"LINESTRING(-76.9455464 38.999956,-76.9499905 38.9801841)",0724
2521,v,8588,10128,,,9,26,"LINESTRING(-76.9484243 38.9983841,-76.9526655 38.9841936)",0756
2522,v,10013,10267,,,9,26,"LINESTRING(-76.9482405 39.0008153,-76.953847 38.9796115)",0732
2523,v,8616,8369,,,9,26,"LINESTRING(-76.9473899 38.9993864,-76.953652 38.9829303)",0704
2524,v,10644,10222,,,9,26,"LINESTRING(-76.9434328 38.9976876,-76.9516113 38.9804496)",0742
2525,v,9912,10384,,,9,26,"LINESTRING(-76.9477677 39.0034531,-76.9488338 38.9793035)",0739
2526,v,9799,182,,50481310,9,26,"LINESTRING(-76.9462058 39.0009086,-76.9542674 38.9789818)",0716
2527,v,4557,10498,5313901367,,9,26,"LINESTRING(-76.9464852 39.0007522,-76.9504463 38.9783651)",0756
2528,v,9830,10036,,,9,26,"LINESTRING(-76.9483348 39.0002865,-76.9537549 38.9813774)",0736
2529,v,8467,10037,,,9,26,"LINESTRING(-76.9425048 39.0030999,-76.9536695 38.9816122)",0712
2530,v,8740,7937,,,9,27,"LINESTRING(-76.9481229 38.9991903,-76.9458289 38.983483)",0755
2531,v,8360,9012,,,9,27,"LINESTRING(-76.9473851 39.001905,-76.9430319 38.9793951)",0732
2532,v,332,9050,50645040,,9,27,"LINESTRING(-76.9423485 39.0012254,-76.9452569 38.979405)",0706
2533,v,10002,9394,,,9,27,"LINESTRING(-76.9467111 39.0002756,-76.9452794 38.9784457)",0710
2534,v,8833,8430,,,9,27,"LINESTRING(-76.9428021 38.9993875,-76.9440399 38.9815841)",0705
2535,v,8740,267,,50548285,9,27,"LINESTRING(-76.9481229 38.9991903,-76.9424813 38.9796906)",0716
2536,v,8762,7931,,,9,27,"LINESTRING(-76.9477497 38.9991683,-76.9427583 38.983939)",0708
2537,v,9707,10320,,,9,27,"LINESTRING(-76.9483339 39.0032928,-76.9467809 38.9796318)",0758
2538,v,6188,8150,6535365144,,9,27,"LINESTRING(-76.9426165 39.0036448,-76.9477835 38.9835516)",0710
2539,v,393,7981,50765700,,9,27,"LINESTRING(-76.947979 38.9997475,-76.9429609 38.98275)",0729
2540,v,9802,7936,,,9,27,"LINESTRING(-76.9476511 39.000529,-76.9458203 38.9837357)",0719
2541,v,8753,8148,,,9,27,"LINESTRING(-76.9476632 38.9985783,-76.9483126 38.984414)",0744
2542,v,10025,8200,,,9,27,"LINESTRING(-76.9468084 39.0006344,-76.9423076 38.9791479)",0725
2543,v,9830,10699,,,9,27,"LINESTRING(-76.9483348 39.0002865,-76.9429555 38.9807163)",0704
2544,v,9717,9141,,,9,27,"LINESTRING(-76.9481289 39.0029084,-76.9440478 38.9833741)",0708
2545,v,8636,8053,,,9,27,"LINESTRING(-76.9476986 38.9986865,-76.9478181 38.9836938)",0709
2546,v,9725,10484,,,9,27,"LINESTRING(-76.9483777 39.0018389,-76.9471767 38.9787092)",0727
2547,v,8753,8150,,,9,27,"LINESTRING(-76.9476632 38.9985783,-76.9477835 38.9835516)",0738
2548,v,9707,9401,,,9,27,"LINESTRING(-76.9483339 39.0032928,-76.9429912 38.9784145)",0756
2549,v,8588,7931,,,9,27,"LINESTRING(-76.9484243 38.9983841,-76.9427583 38.983939)",0702
2550,v,8673,7935,,,9,27,"LINESTRING(-76.9475247 38.9994816,-76.9456063 38.9839871)",0735
2551,v,8702,325,,50620088,9,27,"LINESTRING(-76.9469442 38.9991816,-76.947287 38.980035)",0733
2552,v,8608,10553,,,9,27,"LINESTRING(-76.9469216 38.9987915,-76.9478185 38.9794624)",0732
2553,v,9792,10709,,,9,27,"LINESTRING(-76.9483613 39.002904,-76.9429408 38.9821014)",0715
2554,v,9949,7931,,,9,27,"LINESTRING(-76.946445 39.0035544,-76.9427583 38.983939)",0706
2555,v,8352,9063,,,9,27,"LINESTRING(-76.942326 39.0029016,-76.9446344 38.9791558)",0745
2556,v,9728,165,,50452025,9,27,"LINESTRING(-76.9483717 39.0008964,-76.9427431 38.9798209)",0708
2557,v,10025,5124,,5689689011,9,27,"LINESTRING(-76.9468084 39.0006344,-76.944882 38.9824621)",0742
2558,v,10673,10553,,,9,27,"LINESTRING(-76.9431726 39.0010559,-76.9478185 38.9794624)",0759
2559,v,8479,8248,,,9,28,"LINESTRING(-76.9445008 39.0002386,-76.9375412 38.9806595)",0737
2560,v,10019,8242,,,9,28,"LINESTRING(-76.9481761 38.9998618,-76.9381949 38.9813255)",0754
2561,v,8555,7280,,6580832924,9,28,"LINESTRING(-76.9452745 39.0031158,-76.9406569 38.9786154)",0739
2562,v,9906,8223,,,9,28,"LINESTRING(-76.9482151 39.0022405,-76.9373054 38.9818309)",0744
2563,v,9830,8202,,,9,28,"LINESTRING(-76.9483348 39.0002865,-76.940931 38.9789526)",0746
2564,v,9953,337,,50646070,9,28,"LINESTRING(-76.9467605 39.0033781,-76.9371896 38.9794503)",0720
2565,v,8558,8244,,,9,28,"LINESTRING(-76.9442885 39.0029854,-76.9382172 38.9815401)",0708
2566,v,8586,5022,,5689511693,9,28,"LINESTRING(-76.9482518 38.9984656,-76.9412768 38.984474)",0730
2567,v,9974,3580,,2381936358,9,28,"LINESTRING(-76.9468745 39.0027232,-76.9389274 38.981775)",0745
2568,v,10017,3953,,3699223146,9,28,"LINESTRING(-76.9482419 38.9999462,-76.9377768 38.97845)",0755
2569,v,9669,9342,,,9,28,"LINESTRING(-76.9457819 39.0028713,-76.9360848 38.9795182)",0800
2570,v,10644,9391,,,9,28,"LINESTRING(-76.9434328 38.9976876,-76.9361007 38.9793642)",0705
2571,v,10005,4223,,3825904589,9,28,"LINESTRING(-76.9466562 39.0001612,-76.9416295 38.980092)",0735
2572,v,3171,8201,294409738,,9,28,"LINESTRING(-76.9426436 39.0036495,-76.9413315 38.9790473)",0756
2573,v,393,8221,50765700,,9,28,"LINESTRING(-76.947979 38.9997475,-76.9375235 38.98171)",0717
2574,v,10611,42,,50197320,9,28,"LINESTRING(-76.9442725 39.000269,-76.9408699 38.9800001)",0720
2575,v,9891,9092,,,9,28,"LINESTRING(-76.9476878 39.0024224,-76.9376133 38.9799198)",0759
2576,v,9676,4126,,3732379565,9,28,"LINESTRING(-76.9474865 39.0017079,-76.9409374 38.9800095)",0704
2577,v,9986,4105,,3732379522,9,28,"LINESTRING(-76.9468309 38.9998003,-76.9369143 38.9801268)",0708
2578,v,8352,3784,,2528794034,9,28,"LINESTRING(-76.942326 39.0029016,-76.9362686 38.9818502)",0746
2579,v,9838,8463,,,9,28,"LINESTRING(-76.9473663 39.00275,-76.9372154 38.9799608)",0717
2580,v,10012,8223,,,9,28,"LINESTRING(-76.948557 39.0008294,-76.9373054 38.9818309)",0725
2581,v,8355,10622,,,9,28,"LINESTRING(-76.9446972 39.0018877,-76.9385587 38.9804038)",0722
2582,v,8763,1279,,256745415,9,28,"LINESTRING(-76.9484528 38.9991551,-76.9378442 38.9814822)",0728
2583,v,9797,7983,,,9,28,"LINESTRING(-76.9483349 39.0036522,-76.9419856 38.9819487)",0712
2584,v,8636,8238,,,9,28,"LINESTRING(-76.9476986 38.9986865,-76.9381753 38.9810688)",0757
2585,v,8615,4147,,3732379596,9,28,"LINESTRING(-76.9480964 38.9993981,-76.9376091 38.9820749)",0741
2586,v,8359,8233,,,9,28,"LINESTRING(-76.9471298 39.0024349,-76.9386363 38.9816027)",0730
2587,v,9790,10669,,,9,28,"LINESTRING(-76.945871 39.0033342,-76.9407691 38.9785978)",0753
2588,v,9997,8233,,,9,28,"LINESTRING(-76.947757 38.9996379,-76.9386363 38.9816027)",0758
2589,v,8734,10669,,,9,28,"LINESTRING(-76.9461928 38.9994974,-76.9407691 38.9785978)",0737
2590,v,10014,10625,,,9,28,"LINESTRING(-76.9467943 39.0000081,-76.9375038 38.9812866)",0749
2591,v,8588,1278,,256745413,9,28,"LINESTRING(-76.9484243 38.9983841,-76.9378533 38.9784501)",0734
2592,v,8642,8462,,,9,28,"LINESTRING(-76.9476546 38.9982265,-76.9366073 38.9786806)",0753
2593,v,9835,9264,,,9,28,"LINESTRING(-76.9474788 39.0008638,-76.9362615 38.9795649)",0731
2594,v,9864,1646,,260092883,9,28,"LINESTRING(-76.9474606 39.000052,-76.9376122 38.983475)",0754
2595,v,8520,3830,,3347235886,9,28,"LINESTRING(-76.9443117 39.0006749,-76.9378452 38.9808579)",0729
2596,v,9968,8063,,,9,28,"LINESTRING(-76.947799 39.0010427,-76.9371269 38.9829546)",0739
2597,v,9813,4606,,5521007899,9,28,"LINESTRING(-76.9478961 39.0028972,-76.9370306 38.97845)",0722
2598,v,9708,10626,,,9,28,"LINESTRING(-76.947851 39.0032841,-76.9386001 38.9817989)",0715
2599,v,9700,9400,,,9,28,"LINESTRING(-76.94745 39.0035441,-76.9384803 38.9791145)",0731
2600,v,9939,8232,,,9,28,"LINESTRING(-76.9475903 38.9998082,-76.9388008 38.9813312)",0704
2601,v,8758,10628,,,9,28,"LINESTRING(-76.9465967 38.9990005,-76.9392208 38.9816558)",0706
2602,v,8616,10683,,,9,28,"LINESTRING(-76.9473899 38.9993864,-76.9394764 38.9808069)",0722
2603,v,9996,7930,,,9,28,"LINESTRING(-76.9469687 38.9996417,-76.9408899 38.9841601)",0719
2604,v,8680,7992,,,9,28,"LINESTRING(-76.9477195 38.9992922,-76.9405665 38.9815983)",0754
2605,v,9823,1646,,260092883,9,28,"LINESTRING(-76.9482155 39.0010993,-76.9376122 38.983475)",0712
2606,v,8731,4148,,3732379597,9,28,"LINESTRING(-76.9484835 38.9995385,-76.9365557 38.9810573)",0718
2607,v,8843,8226,,,9,28,"LINESTRING(-76.9451508 38.9986239,-76.9374889 38.981518)",0757
2608,v,9967,9190,,,9,28,"LINESTRING(-76.9474965 39.0010684,-76.9394489 38.9795819)",0747
2609,v,9669,8236,,,9,28,"LINESTRING(-76.9457819 39.0028713,-76.9387515 38.9815884)",0724
2610,v,9754,4118,,3732379555,9,28,"LINESTRING(-76.9463492 39.0030612,-76.9395609 38.9798216)",0733
2611,v,9794,9191,,,9,28,"LINESTRING(-76.9477396 39.0036683,-76.9392387 38.9794214)",0737
2612,v,10611,9115,,,9,29,"LINESTRING(-76.9442725 39.000269,-76.9351272 38.979871)",0751
2613,v,3171,9328,294409738,,9,29,"LINESTRING(-76.9426436 39.0036495,-76.929631 38.9813988)",0722
2614,v,8750,296,,50560355,9,29,"LINESTRING(-76.9467308 38.9987953,-76.9332988 38.9811098)",0750
2615,v,9780,8180,,,9,29,"LINESTRING(-76.9472141 39.0026856,-76.9328512 38.9836768)",0753
2616,v,9827,9259,,,9,29,"LINESTRING(-76.9474429 39.0028994,-76.9335536 38.9817018)",0741
2617,v,8534,9406,,,9,29,"LINESTRING(-76.9457161 39.003534,-76.9312238 38.9808618)",0742
2618,v,8732,4594,,5521007878,9,29,"LINESTRING(-76.9481825 38.999562,-76.9349334 38.9810492)",0724
2619,v,9995,3369,,2031382716,9,29,"LINESTRING(-76.9466258 38.9996504,-76.9332691 38.9811897)",0754
2620,v,9947,9109,,,9,29,"LINESTRING(-76.9477074 39.0016961,-76.9325769 38.9806476)",0736
2621,v,10021,9103,,,9,29,"LINESTRING(-76.9470242 39.0007001,-76.9323997 38.9805999)",0735
