agent_id,agent_type,o_node_id,d_node_id,o_osm_node_id,d_osm_node_id,o_zone_id,d_zone_id,geometry,departure_time
878,v,461,401,,,4,18,"LINESTRING(132.711094 34.4051514,132.7163606 34.4065)",0758
879,v,539,404,,,4,18,"LINESTRING(132.7111626 34.4032084,132.7128169 34.4065)",0727
880,v,681,90,,1910814116,4,18,"LINESTRING(132.7103954 34.4011634,132.7143051 34.4033393)",0707
881,v,583,426,,,4,18,"LINESTRING(132.7097163 34.4032805,132.7128674 34.4065)",0725
882,v,596,393,,8226641323,4,18,"LINESTRING(132.7102849 34.4042133,132.7132694 34.4047474)",0749
883,v,705,399,,,4,20,"LINESTRING(132.710756 34.4037481,132.7197 34.4063258)",0706
884,v,448,399,,,4,20,"LINESTRING(132.7110124 34.4011336,132.7197 34.4063258)",0721
885,v,447,431,,,4,20,"LINESTRING(132.7113702 34.402776,132.7197 34.4061371)",0755
886,v,686,433,,,4,20,"LINESTRING(132.7114991 34.4040027,132.7197 34.4063819)",0755
887,v,564,433,,,4,20,"LINESTRING(132.7095017 34.4022146,132.7197 34.4063819)",0739
888,v,691,431,,,4,20,"LINESTRING(132.7100001 34.4035089,132.7197 34.4061371)",0708
889,v,708,417,,,4,20,"LINESTRING(132.7105448 34.4030189,132.7187653 34.4065)",0727
890,v,684,68,,1307420823,4,20,"LINESTRING(132.7090206 34.4031414,132.718776 34.406472)",0706
891,v,65,431,1307419695,,4,20,"LINESTRING(132.707417 34.401936,132.7197 34.4061371)",0759
892,v,505,431,,,4,20,"LINESTRING(132.7103262 34.4014859,132.7197 34.4061371)",0740
893,v,682,372,,8226406476,4,21,"LINESTRING(132.710897 34.4044885,132.7155945 34.4016901)",0720
894,v,461,372,,8226406476,4,21,"LINESTRING(132.711094 34.4051514,132.7155945 34.4016901)",0738
895,v,539,375,,8226406484,4,21,"LINESTRING(132.7111626 34.4032084,132.7143242 34.4016231)",0729
896,v,461,246,,4285799160,4,21,"LINESTRING(132.711094 34.4051514,132.7144481 34.4028725)",0704
897,v,595,373,,8226406481,4,21,"LINESTRING(132.7089923 34.4039366,132.7170308 34.4013581)",0712
898,v,541,246,,4285799160,4,21,"LINESTRING(132.709971 34.4030105,132.7144481 34.4028725)",0716
899,v,478,246,,4285799160,4,21,"LINESTRING(132.7102999 34.4006131,132.7144481 34.4028725)",0738
900,v,568,409,,,4,21,"LINESTRING(132.7103224 34.404739,132.7197 34.4031902)",0734
901,v,563,246,,4285799160,4,21,"LINESTRING(132.7097874 34.4021567,132.7144481 34.4028725)",0752
902,v,705,372,,8226406476,4,21,"LINESTRING(132.710756 34.4037481,132.7155945 34.4016901)",0736
903,v,448,163,,4005524932,4,21,"LINESTRING(132.7110124 34.4011336,132.7165639 34.4030738)",0745
904,v,505,156,,4005522386,4,21,"LINESTRING(132.7103262 34.4014859,132.7146769 34.4022582)",0716
905,v,448,372,,8226406476,4,21,"LINESTRING(132.7110124 34.4011336,132.7155945 34.4016901)",0730
906,v,689,372,,8226406476,4,21,"LINESTRING(132.7095166 34.403603,132.7155945 34.4016901)",0739
907,v,530,410,,,4,23,"LINESTRING(132.7103138 34.4022422,132.7197 34.3939645)",0710
908,v,539,410,,,4,23,"LINESTRING(132.7111626 34.4032084,132.7197 34.3939645)",0729
909,v,71,419,1595590093,,4,24,"LINESTRING(132.708122 34.403866,132.7191396 34.3917)",0741
910,v,692,49,,1307416233,4,24,"LINESTRING(132.7100007 34.4031466,132.7176104 34.3919012)",0740
911,v,595,408,,,4,24,"LINESTRING(132.7089923 34.4039366,132.7184426 34.3917)",0732
912,v,690,49,,1307416233,4,24,"LINESTRING(132.710528 34.4035645,132.7176104 34.3919012)",0742
913,v,596,429,,,4,24,"LINESTRING(132.7102849 34.4042133,132.7190033 34.3917)",0729
914,v,689,408,,,4,24,"LINESTRING(132.7095166 34.403603,132.7184426 34.3917)",0752
915,v,65,419,1307419695,,4,24,"LINESTRING(132.707417 34.401936,132.7191396 34.3917)",0711
916,v,681,408,,,4,24,"LINESTRING(132.7103954 34.4011634,132.7184426 34.3917)",0732
917,v,686,256,,4285807460,4,25,"LINESTRING(132.7114991 34.4040027,132.7138548 34.396367)",0733
918,v,596,256,,4285807460,4,25,"LINESTRING(132.7102849 34.4042133,132.7138548 34.396367)",0717
919,v,71,422,1595590093,,4,25,"LINESTRING(132.708122 34.403866,132.7122235 34.3917)",0800
920,v,541,73,,1910082111,4,25,"LINESTRING(132.709971 34.4030105,132.7145753 34.3954725)",0731
921,v,523,69,,1307420835,4,25,"LINESTRING(132.7113318 34.4035065,132.7131149 34.3918412)",0720
922,v,550,73,,1910082111,4,25,"LINESTRING(132.7100821 34.4036113,132.7145753 34.3954725)",0711
923,v,574,272,,5245995417,4,25,"LINESTRING(132.7095017 34.40159,132.7161326 34.3927799)",0710
924,v,686,256,,4285807460,4,25,"LINESTRING(132.7114991 34.4040027,132.7138548 34.396367)",0739
925,v,523,256,,4285807460,4,25,"LINESTRING(132.7113318 34.4035065,132.7138548 34.396367)",0739
926,v,442,272,,5245995417,4,25,"LINESTRING(132.7115384 34.4010572,132.7161326 34.3927799)",0702
927,v,691,413,,,4,25,"LINESTRING(132.7100001 34.4035089,132.7131963 34.3917)",0715
928,v,523,69,,1307420835,4,25,"LINESTRING(132.7113318 34.4035065,132.7131149 34.3918412)",0738
929,v,688,609,,,5,1,"LINESTRING(132.7125421 34.4038975,132.708574 34.4060711)",0729
930,v,487,608,,,5,1,"LINESTRING(132.715914 34.4045036,132.7085171 34.4062393)",0723
931,v,579,412,,,5,1,"LINESTRING(132.7159843 34.4040906,132.7093185 34.4065)",0751
932,v,441,611,,,5,1,"LINESTRING(132.714907 34.4030908,132.7091146 34.4062824)",0727
933,v,581,412,,,5,1,"LINESTRING(132.7141643 34.4008859,132.7093185 34.4065)",0748
934,v,457,599,,,5,1,"LINESTRING(132.715389 34.4052091,132.7074444 34.4058819)",0707
935,v,516,607,,,5,1,"LINESTRING(132.7124314 34.4052034,132.7088827 34.4062611)",0704
936,v,578,609,,,5,1,"LINESTRING(132.716598 34.4044733,132.708574 34.4060711)",0758
937,v,588,606,,,5,1,"LINESTRING(132.7118598 34.4017611,132.7089417 34.4065383)",0748
938,v,693,575,,,5,1,"LINESTRING(132.7151642 34.4036567,132.7098598 34.4066829)",0726
939,v,513,604,,,5,1,"LINESTRING(132.7153826 34.40426,132.707586 34.4064196)",0733
940,v,582,610,,,5,1,"LINESTRING(132.7135018 34.4006758,132.7087093 34.4059371)",0734
941,v,452,633,,,5,1,"LINESTRING(132.7122897 34.4026669,132.7106009 34.4060007)",0749
942,v,535,601,,,5,1,"LINESTRING(132.7163188 34.4048772,132.7075173 34.4063056)",0758
943,v,696,609,,,5,1,"LINESTRING(132.7157969 34.4042345,132.708574 34.4060711)",0738
944,v,445,609,,,5,1,"LINESTRING(132.7137195 34.4014044,132.708574 34.4060711)",0745
945,v,562,607,,,5,1,"LINESTRING(132.7158642 34.4021525,132.7088827 34.4062611)",0732
946,v,486,605,,,5,1,"LINESTRING(132.7167606 34.4038257,132.7078335 34.4057988)",0752
947,v,486,604,,,5,1,"LINESTRING(132.7167606 34.4038257,132.707586 34.4064196)",0733
948,v,518,601,,,5,1,"LINESTRING(132.7164141 34.4037893,132.7075173 34.4063056)",0722
949,v,470,607,,,5,1,"LINESTRING(132.7142081 34.4040029,132.7088827 34.4062611)",0723
950,v,589,544,,,5,1,"LINESTRING(132.7129802 34.4026593,132.7114525 34.4061969)",0744
951,v,512,602,,,5,1,"LINESTRING(132.7120183 34.4052158,132.707445 34.4064446)",0800
952,v,535,634,,,5,1,"LINESTRING(132.7163188 34.4048772,132.7105425 34.4063051)",0755
953,v,508,602,,,5,1,"LINESTRING(132.7155859 34.4036401,132.707445 34.4064446)",0724
954,v,492,634,,,5,1,"LINESTRING(132.7154423 34.4039334,132.7105425 34.4063051)",0730
955,v,700,633,,,5,1,"LINESTRING(132.7167741 34.402484,132.7106009 34.4060007)",0728
956,v,558,633,,,5,1,"LINESTRING(132.7142468 34.40119,132.7106009 34.4060007)",0750
957,v,698,544,,,5,1,"LINESTRING(132.7151372 34.4045085,132.7114525 34.4061969)",0738
958,v,506,604,,,5,1,"LINESTRING(132.7162715 34.4044298,132.707586 34.4064196)",0718
959,v,697,602,,,5,1,"LINESTRING(132.7135554 34.4050498,132.707445 34.4064446)",0741
960,v,459,611,,,5,1,"LINESTRING(132.7145691 34.4017543,132.7091146 34.4062824)",0709
961,v,531,604,,,5,1,"LINESTRING(132.7148407 34.4042059,132.707586 34.4064196)",0709
962,v,462,599,,,5,1,"LINESTRING(132.7152262 34.401291,132.7074444 34.4058819)",0705
963,v,462,639,,,5,2,"LINESTRING(132.7152262 34.401291,132.7157558 34.4058334)",0732
964,v,518,644,,,5,2,"LINESTRING(132.7164141 34.4037893,132.7153865 34.40574)",0753
965,v,528,650,,,5,2,"LINESTRING(132.7166293 34.4017688,132.7141242 34.4057662)",0754
966,v,697,626,,,5,2,"LINESTRING(132.7135554 34.4050498,132.7136789 34.4060601)",0756
967,v,581,643,,,5,2,"LINESTRING(132.7141643 34.4008859,132.7155384 34.4057671)",0756
968,v,590,21,,1307414171,5,2,"LINESTRING(132.7138519 34.4026841,132.7148493 34.4062778)",0757
969,v,446,66,,1307419895,5,2,"LINESTRING(132.7141833 34.4030066,132.7145209 34.4059482)",0702
970,v,685,639,,,5,2,"LINESTRING(132.7139549 34.4039279,132.7157558 34.4058334)",0757
971,v,536,646,,,5,2,"LINESTRING(132.7140657 34.4006349,132.7150707 34.4059944)",0702
972,v,487,619,,,5,2,"LINESTRING(132.715914 34.4045036,132.7142912 34.4064827)",0710
973,v,452,635,,,5,2,"LINESTRING(132.7122897 34.4026669,132.7167148 34.4066121)",0719
974,v,453,641,,,5,2,"LINESTRING(132.7134738 34.4036092,132.7161058 34.4059626)",0721
975,v,582,617,,,5,2,"LINESTRING(132.7135018 34.4006758,132.7149445 34.4066661)",0702
976,v,694,630,,,5,2,"LINESTRING(132.7154454 34.4037452,132.712618 34.4065386)",0740
977,v,536,648,,,5,2,"LINESTRING(132.7140657 34.4006349,132.7143122 34.4058671)",0758
978,v,532,616,,,5,2,"LINESTRING(132.7160364 34.4048266,132.7150951 34.4062639)",0753
979,v,480,631,,,5,2,"LINESTRING(132.7163723 34.400836,132.7126073 34.406428)",0724
980,v,479,624,,,5,2,"LINESTRING(132.7160145 34.4042439,132.7129622 34.4061294)",0737
981,v,581,640,,,5,2,"LINESTRING(132.7141643 34.4008859,132.7163049 34.4060392)",0753
982,v,581,632,,,5,2,"LINESTRING(132.7141643 34.4008859,132.7119555 34.4059743)",0739
983,v,694,632,,,5,2,"LINESTRING(132.7154454 34.4037452,132.7119555 34.4059743)",0720
984,v,503,647,,,5,2,"LINESTRING(132.7166898 34.4019342,132.7147714 34.405808)",0742
985,v,513,641,,,5,2,"LINESTRING(132.7153826 34.40426,132.7161058 34.4059626)",0757
986,v,680,59,,1307418339,5,2,"LINESTRING(132.714912 34.4049421,132.7138564 34.4061402)",0714
987,v,566,406,,,5,2,"LINESTRING(132.715682 34.4006473,132.7150315 34.4065)",0746
988,v,453,208,,4102447756,5,2,"LINESTRING(132.7134738 34.4036092,132.7153536 34.4058354)",0705
989,v,492,619,,,5,2,"LINESTRING(132.7154423 34.4039334,132.7142912 34.4064827)",0734
990,v,518,467,,,5,2,"LINESTRING(132.7164141 34.4037893,132.7123166 34.4059284)",0747
991,v,700,641,,,5,2,"LINESTRING(132.7167741 34.402484,132.7161058 34.4059626)",0750
992,v,457,216,,4280235820,5,2,"LINESTRING(132.715389 34.4052091,132.7163964 34.4061759)",0726
993,v,695,639,,,5,2,"LINESTRING(132.7154441 34.4041199,132.7157558 34.4058334)",0740
994,v,462,625,,,5,2,"LINESTRING(132.7152262 34.401291,132.713404 34.4059011)",0752
995,v,457,21,,1307414171,5,2,"LINESTRING(132.715389 34.4052091,132.7148493 34.4062778)",0702
996,v,561,629,,,5,2,"LINESTRING(132.7161606 34.4024395,132.7123888 34.4065408)",0709
997,v,450,626,,,5,2,"LINESTRING(132.7134406 34.4029315,132.7136789 34.4060601)",0730
998,v,521,621,,,5,2,"LINESTRING(132.7153507 34.4005919,132.714558 34.4063112)",0735
999,v,694,499,,,5,2,"LINESTRING(132.7154454 34.4037452,132.7138122 34.4064779)",0730
1000,v,521,625,,,5,2,"LINESTRING(132.7153507 34.4005919,132.713404 34.4059011)",0718
1001,v,528,614,,,5,2,"LINESTRING(132.7166293 34.4017688,132.7152276 34.4064562)",0734
1002,v,508,623,,,5,2,"LINESTRING(132.7155859 34.4036401,132.7128794 34.405964)",0710
1003,v,700,623,,,5,2,"LINESTRING(132.7167741 34.402484,132.7128794 34.405964)",0704
1004,v,513,576,,,5,2,"LINESTRING(132.7153826 34.40426,132.7124392 34.4062347)",0735
1005,v,532,576,,,5,2,"LINESTRING(132.7160364 34.4048266,132.7124392 34.4062347)",0720
1006,v,477,625,,,5,2,"LINESTRING(132.7159722 34.401399,132.713404 34.4059011)",0751
1007,v,457,621,,,5,2,"LINESTRING(132.715389 34.4052091,132.714558 34.4063112)",0728
1008,v,479,621,,,5,2,"LINESTRING(132.7160145 34.4042439,132.714558 34.4063112)",0711
1009,v,445,647,,,5,2,"LINESTRING(132.7137195 34.4014044,132.7147714 34.405808)",0716
1010,v,532,572,,,5,3,"LINESTRING(132.7160364 34.4048266,132.7168654 34.406019)",0722
1011,v,696,638,,,5,3,"LINESTRING(132.7157969 34.4042345,132.7168626 34.4063624)",0713
1012,v,445,225,,4280248609,5,3,"LINESTRING(132.7137195 34.4014044,132.7178089 34.4060673)",0746
1013,v,561,638,,,5,3,"LINESTRING(132.7161606 34.4024395,132.7168626 34.4063624)",0749
1014,v,485,225,,4280248609,5,3,"LINESTRING(132.712417 34.405398,132.7178089 34.4060673)",0756
1015,v,694,638,,,5,3,"LINESTRING(132.7154454 34.4037452,132.7168626 34.4063624)",0713
1016,v,480,569,,,5,4,"LINESTRING(132.7163723 34.400836,132.7114297 34.4052975)",0728
1017,v,512,523,,,5,4,"LINESTRING(132.7120183 34.4052158,132.7113318 34.4035065)",0722
1018,v,536,568,,,5,4,"LINESTRING(132.7140657 34.4006349,132.7103224 34.404739)",0731
1019,v,509,596,,,5,4,"LINESTRING(132.7150574 34.400685,132.7102849 34.4042133)",0723
1020,v,452,71,,1595590093,5,4,"LINESTRING(132.7122897 34.4026669,132.708122 34.403866)",0739
1021,v,706,705,,,5,4,"LINESTRING(132.7160193 34.4018981,132.710756 34.4037481)",0750
1022,v,487,214,,4280235816,5,4,"LINESTRING(132.715914 34.4045036,132.7092292 34.4055168)",0708
1023,v,466,448,,,5,4,"LINESTRING(132.7160377 34.4010489,132.7110124 34.4011336)",0736
1024,v,589,461,,,5,4,"LINESTRING(132.7129802 34.4026593,132.711094 34.4051514)",0703
1025,v,693,523,,,5,4,"LINESTRING(132.7151642 34.4036567,132.7113318 34.4035065)",0729
1026,v,706,707,,,5,4,"LINESTRING(132.7160193 34.4018981,132.7103302 34.4033025)",0707
1027,v,441,71,,1595590093,5,4,"LINESTRING(132.714907 34.4030908,132.708122 34.403866)",0715
1028,v,518,595,,,5,4,"LINESTRING(132.7164141 34.4037893,132.7089923 34.4039366)",0705
1029,v,509,690,,,5,4,"LINESTRING(132.7150574 34.400685,132.710528 34.4035645)",0748
1030,v,581,689,,,5,4,"LINESTRING(132.7141643 34.4008859,132.7095166 34.403603)",0739
1031,v,485,449,,,5,4,"LINESTRING(132.712417 34.405398,132.7111006 34.4006911)",0749
1032,v,700,442,,,5,4,"LINESTRING(132.7167741 34.402484,132.7115384 34.4010572)",0708
1033,v,685,523,,,5,4,"LINESTRING(132.7139549 34.4039279,132.7113318 34.4035065)",0734
1034,v,506,681,,,5,4,"LINESTRING(132.7162715 34.4044298,132.7103954 34.4011634)",0709
1035,v,453,71,,1595590093,5,4,"LINESTRING(132.7134738 34.4036092,132.708122 34.403866)",0747
1036,v,521,690,,,5,4,"LINESTRING(132.7153507 34.4005919,132.710528 34.4035645)",0736
1037,v,535,569,,,5,4,"LINESTRING(132.7163188 34.4048772,132.7114297 34.4052975)",0755
1038,v,462,510,,,5,4,"LINESTRING(132.7152262 34.401291,132.7108456 34.402079)",0759
1039,v,479,71,,1595590093,5,4,"LINESTRING(132.7160145 34.4042439,132.708122 34.403866)",0714
1040,v,518,682,,,5,4,"LINESTRING(132.7164141 34.4037893,132.710897 34.4044885)",0706
1041,v,704,705,,,5,4,"LINESTRING(132.7138494 34.4035366,132.710756 34.4037481)",0752
1042,v,512,692,,,5,4,"LINESTRING(132.7120183 34.4052158,132.7100007 34.4031466)",0757
1043,v,457,568,,,5,4,"LINESTRING(132.715389 34.4052091,132.7103224 34.404739)",0727
1044,v,446,505,,,5,4,"LINESTRING(132.7141833 34.4030066,132.7103262 34.4014859)",0708
1045,v,551,214,,4280235816,5,4,"LINESTRING(132.7117097 34.4033507,132.7092292 34.4055168)",0709
1046,v,706,53,,1307416632,5,4,"LINESTRING(132.7160193 34.4018981,132.70798 34.4022114)",0737
1047,v,688,568,,,5,4,"LINESTRING(132.7125421 34.4038975,132.7103224 34.404739)",0759
1048,v,570,684,,,5,4,"LINESTRING(132.711663 34.4050278,132.7090206 34.4031414)",0753
1049,v,446,448,,,5,4,"LINESTRING(132.7141833 34.4030066,132.7110124 34.4011336)",0717
1050,v,503,708,,,5,4,"LINESTRING(132.7166898 34.4019342,132.7105448 34.4030189)",0752
1051,v,531,530,,,5,4,"LINESTRING(132.7148407 34.4042059,132.7103138 34.4022422)",0706
1052,v,479,681,,,5,4,"LINESTRING(132.7160145 34.4042439,132.7103954 34.4011634)",0729
1053,v,706,442,,,5,4,"LINESTRING(132.7160193 34.4018981,132.7115384 34.4010572)",0714
1054,v,578,461,,,5,4,"LINESTRING(132.716598 34.4044733,132.711094 34.4051514)",0757
1055,v,695,523,,,5,4,"LINESTRING(132.7154441 34.4041199,132.7113318 34.4035065)",0734
1056,v,466,505,,,5,4,"LINESTRING(132.7160377 34.4010489,132.7103262 34.4014859)",0759
1057,v,466,71,,1595590093,5,4,"LINESTRING(132.7160377 34.4010489,132.708122 34.403866)",0736
1058,v,562,583,,,5,4,"LINESTRING(132.7158642 34.4021525,132.7097163 34.4032805)",0713
1059,v,562,708,,,5,4,"LINESTRING(132.7158642 34.4021525,132.7105448 34.4030189)",0723
1060,v,487,677,,,5,4,"LINESTRING(132.715914 34.4045036,132.7115821 34.4005564)",0746
1061,v,470,587,,,5,4,"LINESTRING(132.7142081 34.4040029,132.7107804 34.4022957)",0737
1062,v,706,684,,,5,4,"LINESTRING(132.7160193 34.4018981,132.7090206 34.4031414)",0713
1063,v,532,505,,,5,4,"LINESTRING(132.7160364 34.4048266,132.7103262 34.4014859)",0731
1064,v,487,708,,,5,4,"LINESTRING(132.715914 34.4045036,132.7105448 34.4030189)",0713
1065,v,536,568,,,5,4,"LINESTRING(132.7140657 34.4006349,132.7103224 34.404739)",0715
1066,v,551,569,,,5,4,"LINESTRING(132.7117097 34.4033507,132.7114297 34.4052975)",0723
1067,v,698,568,,,5,4,"LINESTRING(132.7151372 34.4045085,132.7103224 34.404739)",0800
1068,v,477,539,,,5,4,"LINESTRING(132.7159722 34.401399,132.7111626 34.4032084)",0756
1069,v,466,583,,,5,4,"LINESTRING(132.7160377 34.4010489,132.7097163 34.4032805)",0727
1070,v,512,587,,,5,4,"LINESTRING(132.7120183 34.4052158,132.7107804 34.4022957)",0737
1071,v,693,596,,,5,4,"LINESTRING(132.7151642 34.4036567,132.7102849 34.4042133)",0717
1072,v,453,539,,,5,4,"LINESTRING(132.7134738 34.4036092,132.7111626 34.4032084)",0725
1073,v,462,692,,,5,4,"LINESTRING(132.7152262 34.401291,132.7100007 34.4031466)",0725
1074,v,706,71,,1595590093,5,4,"LINESTRING(132.7160193 34.4018981,132.708122 34.403866)",0711
1075,v,579,214,,4280235816,5,4,"LINESTRING(132.7159843 34.4040906,132.7092292 34.4055168)",0709
1076,v,704,442,,,5,4,"LINESTRING(132.7138494 34.4035366,132.7115384 34.4010572)",0713
1077,v,457,541,,,5,4,"LINESTRING(132.715389 34.4052091,132.709971 34.4030105)",0721
1078,v,570,686,,,5,4,"LINESTRING(132.711663 34.4050278,132.7114991 34.4040027)",0705
1079,v,562,682,,,5,4,"LINESTRING(132.7158642 34.4021525,132.710897 34.4044885)",0751
1080,v,509,707,,,5,4,"LINESTRING(132.7150574 34.400685,132.7103302 34.4033025)",0800
1081,v,452,53,,1307416632,5,4,"LINESTRING(132.7122897 34.4026669,132.70798 34.4022114)",0736
1082,v,695,505,,,5,4,"LINESTRING(132.7154441 34.4041199,132.7103262 34.4014859)",0743
1083,v,487,461,,,5,4,"LINESTRING(132.715914 34.4045036,132.711094 34.4051514)",0729
1084,v,562,449,,,5,4,"LINESTRING(132.7158642 34.4021525,132.7111006 34.4006911)",0745
1085,v,445,677,,,5,4,"LINESTRING(132.7137195 34.4014044,132.7115821 34.4005564)",0708
1086,v,486,692,,,5,4,"LINESTRING(132.7167606 34.4038257,132.7100007 34.4031466)",0745
1087,v,512,587,,,5,4,"LINESTRING(132.7120183 34.4052158,132.7107804 34.4022957)",0731
1088,v,578,448,,,5,4,"LINESTRING(132.716598 34.4044733,132.7110124 34.4011336)",0726
1089,v,518,461,,,5,4,"LINESTRING(132.7164141 34.4037893,132.711094 34.4051514)",0732
1090,v,558,689,,,5,4,"LINESTRING(132.7142468 34.40119,132.7095166 34.403603)",0800
1091,v,513,530,,,5,4,"LINESTRING(132.7153826 34.40426,132.7103138 34.4022422)",0717
1092,v,532,682,,,5,4,"LINESTRING(132.7160364 34.4048266,132.710897 34.4044885)",0729
1093,v,453,684,,,5,4,"LINESTRING(132.7134738 34.4036092,132.7090206 34.4031414)",0718
1094,v,591,523,,,5,4,"LINESTRING(132.7148276 34.4027853,132.7113318 34.4035065)",0728
1095,v,466,568,,,5,4,"LINESTRING(132.7160377 34.4010489,132.7103224 34.404739)",0742
1096,v,521,510,,,5,4,"LINESTRING(132.7153507 34.4005919,132.7108456 34.402079)",0755
1097,v,566,676,,,5,6,"LINESTRING(132.715682 34.4006473,132.7175816 34.4012554)",0750
1098,v,516,538,,,5,6,"LINESTRING(132.7124314 34.4052034,132.7180054 34.4012602)",0720
1099,v,578,580,,,5,6,"LINESTRING(132.716598 34.4044733,132.7171913 34.4008217)",0735
1100,v,561,538,,,5,6,"LINESTRING(132.7161606 34.4024395,132.7180054 34.4012602)",0702
1101,v,590,676,,,5,6,"LINESTRING(132.7138519 34.4026841,132.7175816 34.4012554)",0747
1102,v,521,451,,,5,6,"LINESTRING(132.7153507 34.4005919,132.7193038 34.4014048)",0750
1103,v,695,701,,,5,6,"LINESTRING(132.7154441 34.4041199,132.7168726 34.4024751)",0753
1104,v,512,702,,,5,6,"LINESTRING(132.7120183 34.4052158,132.7169763 34.4024836)",0757
1105,v,561,676,,,5,6,"LINESTRING(132.7161606 34.4024395,132.7175816 34.4012554)",0751
1106,v,561,675,,,5,6,"LINESTRING(132.7161606 34.4024395,132.7177438 34.4010478)",0713
1107,v,462,701,,,5,6,"LINESTRING(132.7152262 34.401291,132.7168726 34.4024751)",0706
1108,v,577,580,,,5,6,"LINESTRING(132.71549 34.4045031,132.7171913 34.4008217)",0715
1109,v,547,476,,,5,7,"LINESTRING(132.715199 34.4018173,132.7096435 34.3986942)",0746
1110,v,486,549,,,5,7,"LINESTRING(132.7167606 34.4038257,132.7107424 34.3997873)",0750
1111,v,459,548,,,5,7,"LINESTRING(132.7145691 34.4017543,132.710657 34.399516)",0742
1112,v,457,584,,,5,7,"LINESTRING(132.715389 34.4052091,132.7115506 34.3989897)",0728
1113,v,521,548,,,5,7,"LINESTRING(132.7153507 34.4005919,132.710657 34.399516)",0736
1114,v,706,476,,,5,7,"LINESTRING(132.7160193 34.4018981,132.7096435 34.3986942)",0740
1115,v,512,473,,,5,7,"LINESTRING(132.7120183 34.4052158,132.7115952 34.399639)",0722
1116,v,508,507,,,5,7,"LINESTRING(132.7155859 34.4036401,132.7096481 34.3991251)",0758
1117,v,466,584,,,5,7,"LINESTRING(132.7160377 34.4010489,132.7115506 34.3989897)",0748
1118,v,509,473,,,5,7,"LINESTRING(132.7150574 34.400685,132.7115952 34.399639)",0719
1119,v,562,463,,,5,7,"LINESTRING(132.7158642 34.4021525,132.7102206 34.3976496)",0707
1120,v,506,549,,,5,7,"LINESTRING(132.7162715 34.4044298,132.7107424 34.3997873)",0751
1121,v,566,549,,,5,7,"LINESTRING(132.715682 34.4006473,132.7107424 34.3997873)",0759
1122,v,578,469,,,5,7,"LINESTRING(132.716598 34.4044733,132.7111063 34.4002021)",0709
1123,v,680,548,,,5,7,"LINESTRING(132.714912 34.4049421,132.710657 34.399516)",0706
1124,v,582,455,,,5,7,"LINESTRING(132.7135018 34.4006758,132.7107044 34.3986518)",0721
1125,v,481,584,,,5,7,"LINESTRING(132.7148572 34.4039526,132.7115506 34.3989897)",0706
1126,v,479,548,,,5,7,"LINESTRING(132.7160145 34.4042439,132.710657 34.399516)",0755
1127,v,485,463,,,5,7,"LINESTRING(132.712417 34.405398,132.7102206 34.3976496)",0800
1128,v,577,584,,,5,7,"LINESTRING(132.71549 34.4045031,132.7115506 34.3989897)",0714
1129,v,588,469,,,5,7,"LINESTRING(132.7118598 34.4017611,132.7111063 34.4002021)",0712
1130,v,512,548,,,5,7,"LINESTRING(132.7120183 34.4052158,132.710657 34.399516)",0737
1131,v,477,553,,,5,7,"LINESTRING(132.7159722 34.401399,132.7111096 34.3997558)",0747
1132,v,552,549,,,5,7,"LINESTRING(132.7148977 34.4036617,132.7107424 34.3997873)",0731
1133,v,688,502,,,5,7,"LINESTRING(132.7125421 34.4038975,132.7107056 34.3992058)",0749
1134,v,512,476,,,5,7,"LINESTRING(132.7120183 34.4052158,132.7096435 34.3986942)",0705
1135,v,481,548,,,5,7,"LINESTRING(132.7148572 34.4039526,132.710657 34.399516)",0709
1136,v,487,469,,,5,7,"LINESTRING(132.715914 34.4045036,132.7111063 34.4002021)",0707
1137,v,696,553,,,5,7,"LINESTRING(132.7157969 34.4042345,132.7111096 34.3997558)",0709
1138,v,534,463,,,5,7,"LINESTRING(132.7136739 34.4041889,132.7102206 34.3976496)",0720
1139,v,695,469,,,5,7,"LINESTRING(132.7154441 34.4041199,132.7111063 34.4002021)",0714
1140,v,457,502,,,5,7,"LINESTRING(132.715389 34.4052091,132.7107056 34.3992058)",0720
1141,v,459,549,,,5,7,"LINESTRING(132.7145691 34.4017543,132.7107424 34.3997873)",0751
1142,v,696,526,,,5,7,"LINESTRING(132.7157969 34.4042345,132.7105368 34.4000514)",0743
1143,v,582,473,,,5,7,"LINESTRING(132.7135018 34.4006758,132.7115952 34.399639)",0709
1144,v,441,443,,,5,7,"LINESTRING(132.714907 34.4030908,132.7113437 34.3981934)",0746
1145,v,479,526,,,5,7,"LINESTRING(132.7160145 34.4042439,132.7105368 34.4000514)",0750
1146,v,696,507,,,5,7,"LINESTRING(132.7157969 34.4042345,132.7096481 34.3991251)",0757
1147,v,536,455,,,5,7,"LINESTRING(132.7140657 34.4006349,132.7107044 34.3986518)",0706
1148,v,535,549,,,5,7,"LINESTRING(132.7163188 34.4048772,132.7107424 34.3997873)",0702
1149,v,547,456,,,5,7,"LINESTRING(132.715199 34.4018173,132.710869 34.3980823)",0714
1150,v,470,463,,,5,7,"LINESTRING(132.7142081 34.4040029,132.7102206 34.3976496)",0743
1151,v,441,507,,,5,7,"LINESTRING(132.714907 34.4030908,132.7096481 34.3991251)",0716
1152,v,453,502,,,5,7,"LINESTRING(132.7134738 34.4036092,132.7107056 34.3992058)",0743
